#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIF1A	MMP2	9606.ENSP00000437955	9606.ENSP00000219070	0	0	0	0	0.104	0	0	0.712	0.731
HIF1A	MAPK14	9606.ENSP00000437955	9606.ENSP00000229795	0	0	0	0	0.042	0.045	0	0.691	0.693
HIF1A	MDM2	9606.ENSP00000437955	9606.ENSP00000258149	0	0	0	0	0.060	0.839	0	0.929	0.988
HIF1A	KDR	9606.ENSP00000437955	9606.ENSP00000263923	0	0	0	0	0.069	0	0	0.778	0.785
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.115	0.738	0.750	0.923	0.994
HIF1A	PPARG	9606.ENSP00000437955	9606.ENSP00000287820	0	0	0	0	0.067	0.071	0	0.845	0.854
HIF1A	NOS3	9606.ENSP00000437955	9606.ENSP00000297494	0	0	0	0	0	0	0	0.624	0.624
HIF1A	MAP2K1	9606.ENSP00000437955	9606.ENSP00000302486	0	0	0	0	0.109	0	0	0.474	0.511
HIF1A	TERT	9606.ENSP00000437955	9606.ENSP00000309572	0	0	0	0	0.055	0	0	0.698	0.702
HIF1A	PRKACA	9606.ENSP00000437955	9606.ENSP00000309591	0	0	0	0	0	0.300	0	0.464	0.608
HIF1A	TYMS	9606.ENSP00000437955	9606.ENSP00000315644	0	0	0	0	0.056	0	0	0.580	0.586
HIF1A	MET	9606.ENSP00000437955	9606.ENSP00000317272	0	0	0	0	0.066	0.071	0	0.618	0.639
HIF1A	NQO1	9606.ENSP00000437955	9606.ENSP00000319788	0	0	0	0	0.042	0.312	0	0.794	0.852
HIF1A	MMP1	9606.ENSP00000437955	9606.ENSP00000322788	0	0	0	0	0.103	0	0	0.649	0.672
HIF1A	TGFBR2	9606.ENSP00000437955	9606.ENSP00000351905	0	0	0	0	0.056	0.071	0	0.575	0.595
HIF1A	STAT1	9606.ENSP00000437955	9606.ENSP00000354394	0	0	0	0	0.072	0.045	0	0.738	0.748
HIF1A	PARP1	9606.ENSP00000437955	9606.ENSP00000355759	0	0	0	0	0.057	0.292	0	0.596	0.707
HIF1A	PTGS2	9606.ENSP00000437955	9606.ENSP00000356438	0	0	0	0	0.201	0	0	0.797	0.831
HIF1A	XIAP	9606.ENSP00000437955	9606.ENSP00000360242	0	0	0	0	0.054	0	0	0.677	0.681
HIF1A	MMP9	9606.ENSP00000437955	9606.ENSP00000361405	0	0	0	0	0.088	0	0	0.815	0.824
HIF1A	PLAU	9606.ENSP00000437955	9606.ENSP00000361850	0	0	0	0	0.113	0	0	0.511	0.548
HIF1A	SRC	9606.ENSP00000437955	9606.ENSP00000362680	0	0	0	0	0	0.632	0	0.666	0.872
HIF1A	TLR4	9606.ENSP00000437955	9606.ENSP00000363089	0	0	0	0	0.131	0	0	0.621	0.657
HIF1A	IGF1	9606.ENSP00000437955	9606.ENSP00000376637	0	0	0	0	0.042	0	0	0.698	0.698
HIF1A	KEAP1	9606.ENSP00000437955	9606.ENSP00000377245	0	0	0	0	0.043	0.292	0	0.591	0.699
HIF1A	MAPK8	9606.ENSP00000437955	9606.ENSP00000378974	0	0	0	0	0	0	0	0.485	0.485
HIF1A	PPARA	9606.ENSP00000437955	9606.ENSP00000385523	0	0	0	0	0.067	0.071	0	0.746	0.761
HIF1A	IDH1	9606.ENSP00000437955	9606.ENSP00000390265	0	0	0	0	0.109	0	0	0.664	0.688
HIF1A	HRAS	9606.ENSP00000437955	9606.ENSP00000407586	0	0	0	0	0	0	0	0.446	0.446
HIF1A	NR1H4	9606.ENSP00000437955	9606.ENSP00000447149	0	0	0	0	0.081	0.071	0	0.382	0.426
HIF1A	TGFBR1	9606.ENSP00000437955	9606.ENSP00000447297	0	0	0	0	0.055	0.071	0	0.424	0.450
HIF1A	PTPN11	9606.ENSP00000437955	9606.ENSP00000489597	0	0	0	0	0.067	0	0	0.569	0.581
HIF1A	IGF1R	9606.ENSP00000437955	9606.ENSP00000497069	0	0	0	0	0.057	0.071	0	0.740	0.752
HIF1A	NOTCH1	9606.ENSP00000437955	9606.ENSP00000498587	0	0	0	0	0.042	0.292	0.900	0.917	0.993
HRAS	MAPK1	9606.ENSP00000407586	9606.ENSP00000215832	0	0	0	0	0.056	0.098	0.900	0.783	0.979
HRAS	MAPK14	9606.ENSP00000407586	9606.ENSP00000229795	0	0	0	0	0.056	0.098	0	0.651	0.677
HRAS	LGALS3	9606.ENSP00000407586	9606.ENSP00000254301	0	0	0	0	0	0.045	0	0.527	0.528
HRAS	MDM2	9606.ENSP00000407586	9606.ENSP00000258149	0	0	0	0	0.055	0.071	0	0.581	0.600
HRAS	KDR	9606.ENSP00000407586	9606.ENSP00000263923	0	0	0	0	0	0.092	0	0.518	0.543
HRAS	STAT3	9606.ENSP00000407586	9606.ENSP00000264657	0	0	0	0	0	0.063	0	0.494	0.505
HRAS	PPARG	9606.ENSP00000407586	9606.ENSP00000287820	0	0	0	0	0.062	0.073	0	0.609	0.630
HRAS	NOS3	9606.ENSP00000407586	9606.ENSP00000297494	0	0	0	0	0	0	0	0.510	0.510
HRAS	PLK1	9606.ENSP00000407586	9606.ENSP00000300093	0	0	0	0	0.062	0.218	0	0.312	0.451
HRAS	MAP2K1	9606.ENSP00000407586	9606.ENSP00000302486	0	0	0	0	0.062	0.382	0.900	0.832	0.989
HRAS	TERT	9606.ENSP00000407586	9606.ENSP00000309572	0	0	0	0	0.052	0	0	0.637	0.641
HRAS	PRKACA	9606.ENSP00000407586	9606.ENSP00000309591	0	0	0	0	0.076	0.129	0	0.352	0.433
HRAS	MET	9606.ENSP00000407586	9606.ENSP00000317272	0	0	0	0	0.074	0.368	0.900	0.414	0.961
HRAS	TGFBR2	9606.ENSP00000407586	9606.ENSP00000351905	0	0	0	0	0.074	0.110	0	0.376	0.441
HRAS	STAT1	9606.ENSP00000407586	9606.ENSP00000354394	0	0	0	0	0	0.063	0	0.525	0.536
HRAS	PARP1	9606.ENSP00000407586	9606.ENSP00000355759	0	0	0	0	0.055	0.045	0	0.395	0.406
HRAS	PTGS2	9606.ENSP00000407586	9606.ENSP00000356438	0	0	0	0	0.055	0.045	0	0.583	0.591
HRAS	MMP9	9606.ENSP00000407586	9606.ENSP00000361405	0	0	0	0	0	0	0	0.413	0.413
HRAS	PLAU	9606.ENSP00000407586	9606.ENSP00000361850	0	0	0	0	0	0.243	0	0.544	0.640
HRAS	SRC	9606.ENSP00000407586	9606.ENSP00000362680	0	0	0	0	0.102	0.496	0.900	0.891	0.994
HRAS	KEAP1	9606.ENSP00000407586	9606.ENSP00000377245	0	0	0	0	0.133	0.097	0	0.377	0.470
HRAS	MAPK8	9606.ENSP00000407586	9606.ENSP00000378974	0	0	0	0	0.103	0.522	0.900	0.694	0.985
HRAS	IDH1	9606.ENSP00000407586	9606.ENSP00000390265	0	0	0	0	0	0	0	0.599	0.599
HRAS	NOTCH1	9606.ENSP00000407586	9606.ENSP00000498587	0	0	0	0	0	0.522	0	0.626	0.814
HRAS	PTPN11	9606.ENSP00000407586	9606.ENSP00000489597	0	0	0	0	0.067	0.153	0.500	0.836	0.926
HRAS	IGF1R	9606.ENSP00000407586	9606.ENSP00000497069	0	0	0	0	0.074	0.110	0.900	0.463	0.949
IDH1	MDM2	9606.ENSP00000390265	9606.ENSP00000258149	0.056	0	0	0	0.086	0	0	0.562	0.589
IDH1	KDR	9606.ENSP00000390265	9606.ENSP00000263923	0	0	0	0	0	0	0	0.460	0.460
IDH1	STAT3	9606.ENSP00000390265	9606.ENSP00000264657	0	0	0	0	0.059	0	0	0.476	0.486
IDH1	MAP2K1	9606.ENSP00000390265	9606.ENSP00000302486	0	0	0	0	0.061	0	0	0.440	0.451
IDH1	TERT	9606.ENSP00000390265	9606.ENSP00000309572	0	0	0	0	0	0	0	0.781	0.781
IDH1	PCK1	9606.ENSP00000390265	9606.ENSP00000319814	0	0	0	0	0.049	0	0	0.434	0.439
IDH1	PARP1	9606.ENSP00000390265	9606.ENSP00000355759	0	0	0	0	0.058	0	0	0.445	0.454
IDH1	SRC	9606.ENSP00000390265	9606.ENSP00000362680	0	0	0	0	0	0	0	0.460	0.460
IDH1	KEAP1	9606.ENSP00000390265	9606.ENSP00000377245	0	0	0	0	0.056	0	0	0.615	0.621
IDH1	NOTCH1	9606.ENSP00000390265	9606.ENSP00000498587	0	0	0	0	0.042	0	0	0.583	0.584
IDH1	PTPN11	9606.ENSP00000390265	9606.ENSP00000489597	0	0	0	0	0.042	0	0	0.647	0.647
IGF1	MAPK1	9606.ENSP00000376637	9606.ENSP00000215832	0	0	0	0	0	0	0	0.621	0.621
IGF1	MMP2	9606.ENSP00000376637	9606.ENSP00000219070	0	0	0	0	0.082	0	0.400	0.682	0.809
IGF1	MAPK14	9606.ENSP00000376637	9606.ENSP00000229795	0	0	0	0	0	0	0	0.640	0.640
IGF1	MDM2	9606.ENSP00000376637	9606.ENSP00000258149	0	0	0	0	0	0	0	0.476	0.476
IGF1	KDR	9606.ENSP00000376637	9606.ENSP00000263923	0	0	0	0	0.074	0	0.650	0.758	0.914
IGF1	STAT3	9606.ENSP00000376637	9606.ENSP00000264657	0	0	0	0	0.042	0	0	0.845	0.845
IGF1	PPARG	9606.ENSP00000376637	9606.ENSP00000287820	0	0	0	0	0.044	0	0	0.828	0.828
IGF1	NOS3	9606.ENSP00000376637	9606.ENSP00000297494	0	0	0	0	0	0	0	0.526	0.526
IGF1	MAP2K1	9606.ENSP00000376637	9606.ENSP00000302486	0	0	0	0	0	0	0	0.677	0.677
IGF1	TERT	9606.ENSP00000376637	9606.ENSP00000309572	0	0	0	0	0	0	0	0.400	0.400
IGF1	PRKACA	9606.ENSP00000376637	9606.ENSP00000309591	0	0	0	0	0	0	0	0.549	0.549
IGF1	MET	9606.ENSP00000376637	9606.ENSP00000317272	0	0	0	0	0	0.063	0.650	0.744	0.908
IGF1	MMP1	9606.ENSP00000376637	9606.ENSP00000322788	0	0	0	0	0	0	0.400	0.471	0.669
IGF1	TGFBR2	9606.ENSP00000376637	9606.ENSP00000351905	0	0	0	0	0.050	0.063	0	0.473	0.490
IGF1	STAT1	9606.ENSP00000376637	9606.ENSP00000354394	0	0	0	0	0	0	0	0.447	0.447
IGF1	PARP1	9606.ENSP00000376637	9606.ENSP00000355759	0	0	0	0	0	0	0	0.435	0.435
IGF1	PTGS2	9606.ENSP00000376637	9606.ENSP00000356438	0	0	0	0	0	0	0	0.604	0.604
IGF1	MMP9	9606.ENSP00000376637	9606.ENSP00000361405	0	0	0	0	0.049	0	0	0.765	0.767
IGF1	PLAU	9606.ENSP00000376637	9606.ENSP00000361850	0	0	0	0	0	0	0	0.521	0.521
IGF1	SRC	9606.ENSP00000376637	9606.ENSP00000362680	0	0	0	0	0	0.063	0	0.847	0.850
IGF1	TLR4	9606.ENSP00000376637	9606.ENSP00000363089	0	0	0	0	0.059	0.139	0	0.526	0.583
IGF1	TGFBR1	9606.ENSP00000376637	9606.ENSP00000447297	0	0	0	0	0	0.063	0	0.447	0.459
IGF1	MAPK8	9606.ENSP00000376637	9606.ENSP00000378974	0	0	0	0	0.042	0	0	0.479	0.479
IGF1	NOTCH1	9606.ENSP00000376637	9606.ENSP00000498587	0	0	0	0	0	0	0	0.480	0.480
IGF1	SERPINA1	9606.ENSP00000376637	9606.ENSP00000416066	0	0	0	0	0.043	0	0	0.533	0.534
IGF1	NR1H4	9606.ENSP00000376637	9606.ENSP00000447149	0	0	0	0	0	0	0	0.538	0.538
IGF1	PPARA	9606.ENSP00000376637	9606.ENSP00000385523	0	0	0	0	0.058	0	0	0.542	0.550
IGF1	PTPN11	9606.ENSP00000376637	9606.ENSP00000489597	0	0	0	0	0	0	0	0.638	0.638
IGF1	IGF1R	9606.ENSP00000376637	9606.ENSP00000497069	0	0	0	0	0	0.983	0.900	0.999	0.999
IGF1R	MMP2	9606.ENSP00000497069	9606.ENSP00000219070	0	0	0	0	0.055	0	0	0.684	0.689
IGF1R	MAPK14	9606.ENSP00000497069	9606.ENSP00000229795	0	0	0	0	0.049	0.110	0	0.372	0.422
IGF1R	MDM2	9606.ENSP00000497069	9606.ENSP00000258149	0	0	0	0	0.056	0.803	0.650	0.753	0.981
IGF1R	KDR	9606.ENSP00000497069	9606.ENSP00000263923	0	0	0	0.574	0	0.074	0	0.537	0.552
IGF1R	STAT3	9606.ENSP00000497069	9606.ENSP00000264657	0	0	0	0	0.064	0.620	0	0.797	0.921
IGF1R	PPARG	9606.ENSP00000497069	9606.ENSP00000287820	0	0	0	0	0.070	0.071	0	0.625	0.648
IGF1R	MAP2K1	9606.ENSP00000497069	9606.ENSP00000302486	0	0	0	0.575	0	0.249	0	0.585	0.675
IGF1R	PRKACA	9606.ENSP00000497069	9606.ENSP00000309591	0	0	0	0.578	0.055	0.088	0.900	0.191	0.921
IGF1R	MET	9606.ENSP00000497069	9606.ENSP00000317272	0	0	0	0.581	0.042	0.192	0	0.560	0.629
IGF1R	STAT1	9606.ENSP00000497069	9606.ENSP00000354394	0	0	0	0	0	0.096	0	0.364	0.400
IGF1R	PARP1	9606.ENSP00000497069	9606.ENSP00000355759	0	0	0	0	0	0	0	0.560	0.560
IGF1R	PTGS2	9606.ENSP00000497069	9606.ENSP00000356438	0	0	0	0	0.044	0	0	0.431	0.433
IGF1R	XIAP	9606.ENSP00000497069	9606.ENSP00000360242	0	0	0	0	0.049	0.092	0	0.461	0.494
IGF1R	MMP9	9606.ENSP00000497069	9606.ENSP00000361405	0	0	0	0	0.043	0	0	0.687	0.688
IGF1R	SRC	9606.ENSP00000497069	9606.ENSP00000362680	0	0	0	0.704	0.048	0.294	0.900	0.959	0.996
IGF1R	MAPK8	9606.ENSP00000497069	9606.ENSP00000378974	0	0	0	0	0.049	0.088	0	0.412	0.446
IGF1R	PTPN11	9606.ENSP00000497069	9606.ENSP00000489597	0	0	0	0	0.064	0.697	0	0.791	0.935
IGF1R	NOTCH1	9606.ENSP00000497069	9606.ENSP00000498587	0	0	0	0	0.042	0.098	0	0.665	0.685
KDR	MAPK1	9606.ENSP00000263923	9606.ENSP00000215832	0	0	0	0.601	0	0.295	0	0.189	0.404
KDR	MMP2	9606.ENSP00000263923	9606.ENSP00000219070	0	0	0	0	0.086	0	0	0.610	0.628
KDR	MAPK14	9606.ENSP00000263923	9606.ENSP00000229795	0	0	0	0.581	0.063	0	0.500	0.254	0.620
KDR	LGALS3	9606.ENSP00000263923	9606.ENSP00000254301	0	0	0	0	0.074	0.067	0	0.906	0.911
KDR	MDM2	9606.ENSP00000263923	9606.ENSP00000258149	0	0	0	0	0	0.045	0	0.431	0.433
KDR	MMP1	9606.ENSP00000263923	9606.ENSP00000322788	0	0	0	0	0.049	0	0	0.426	0.431
KDR	PARP1	9606.ENSP00000263923	9606.ENSP00000355759	0	0	0	0	0	0	0	0.435	0.435
KDR	TLR4	9606.ENSP00000263923	9606.ENSP00000363089	0	0	0	0	0.088	0.064	0	0.396	0.439
KDR	PRKACA	9606.ENSP00000263923	9606.ENSP00000309591	0	0	0	0.580	0	0	0.400	0.154	0.470
KDR	TERT	9606.ENSP00000263923	9606.ENSP00000309572	0	0	0	0	0	0	0	0.475	0.475
KDR	TGFBR1	9606.ENSP00000263923	9606.ENSP00000447297	0	0	0	0	0	0.092	0	0.447	0.476
KDR	PLAU	9606.ENSP00000263923	9606.ENSP00000361850	0	0	0	0	0.101	0	0	0.451	0.485
KDR	PTGS2	9606.ENSP00000263923	9606.ENSP00000356438	0	0	0	0	0.079	0	0	0.491	0.511
KDR	TGFBR2	9606.ENSP00000263923	9606.ENSP00000351905	0	0	0	0.555	0.075	0.074	0	0.484	0.519
KDR	MAP2K1	9606.ENSP00000263923	9606.ENSP00000302486	0	0	0	0.576	0.074	0.084	0	0.510	0.548
KDR	NOTCH1	9606.ENSP00000263923	9606.ENSP00000498587	0	0	0	0	0	0	0	0.601	0.601
KDR	PPARG	9606.ENSP00000263923	9606.ENSP00000287820	0	0	0	0	0	0.045	0	0.642	0.644
KDR	STAT3	9606.ENSP00000263923	9606.ENSP00000264657	0	0	0	0	0.058	0.089	0	0.630	0.655
KDR	NOS3	9606.ENSP00000263923	9606.ENSP00000297494	0	0	0	0	0.102	0	0	0.697	0.716
KDR	MMP9	9606.ENSP00000263923	9606.ENSP00000361405	0	0	0	0	0.057	0	0	0.807	0.811
KDR	MET	9606.ENSP00000263923	9606.ENSP00000317272	0	0	0	0.568	0	0.345	0	0.782	0.851
KDR	PTPN11	9606.ENSP00000263923	9606.ENSP00000489597	0	0	0	0	0.060	0.402	0	0.867	0.919
KDR	SRC	9606.ENSP00000263923	9606.ENSP00000362680	0	0	0	0.647	0.059	0.796	0.900	0.938	0.998
KEAP1	MDM2	9606.ENSP00000377245	9606.ENSP00000258149	0	0	0	0	0.055	0	0	0.624	0.629
KEAP1	STAT3	9606.ENSP00000377245	9606.ENSP00000264657	0	0	0	0	0.079	0	0	0.645	0.659
KEAP1	PPARG	9606.ENSP00000377245	9606.ENSP00000287820	0	0	0	0	0.054	0	0	0.560	0.566
KEAP1	NOS3	9606.ENSP00000377245	9606.ENSP00000297494	0	0	0	0	0	0.292	0	0.431	0.579
KEAP1	NQO1	9606.ENSP00000377245	9606.ENSP00000319788	0	0	0	0	0.044	0	0	0.953	0.953
KEAP1	PARP1	9606.ENSP00000377245	9606.ENSP00000355759	0	0	0	0	0.100	0	0	0.447	0.481
KEAP1	PTGS2	9606.ENSP00000377245	9606.ENSP00000356438	0	0	0	0	0	0	0	0.539	0.539
KEAP1	XIAP	9606.ENSP00000377245	9606.ENSP00000360242	0	0	0	0	0.054	0.049	0	0.459	0.471
KEAP1	MMP9	9606.ENSP00000377245	9606.ENSP00000361405	0	0	0	0	0	0	0	0.405	0.405
KEAP1	SRC	9606.ENSP00000377245	9606.ENSP00000362680	0	0	0	0	0.049	0	0	0.401	0.406
KEAP1	TLR4	9606.ENSP00000377245	9606.ENSP00000363089	0	0	0	0	0.058	0	0	0.505	0.514
KEAP1	MAPK8	9606.ENSP00000377245	9606.ENSP00000378974	0	0	0	0	0.095	0	0	0.400	0.434
KEAP1	NOTCH1	9606.ENSP00000377245	9606.ENSP00000498587	0	0	0	0	0.082	0	0	0.417	0.441
KEAP1	PPARA	9606.ENSP00000377245	9606.ENSP00000385523	0	0	0	0	0.059	0	0	0.455	0.466
KEAP1	TGFBR1	9606.ENSP00000377245	9606.ENSP00000447297	0	0	0	0	0.080	0	0.400	0.126	0.475
LGALS3	MMP2	9606.ENSP00000254301	9606.ENSP00000219070	0	0	0	0	0.077	0	0	0.683	0.695
LGALS3	PTGS2	9606.ENSP00000254301	9606.ENSP00000356438	0	0	0	0	0.133	0	0	0.355	0.417
LGALS3	PARP1	9606.ENSP00000254301	9606.ENSP00000355759	0	0	0	0	0	0.292	0	0.220	0.424
LGALS3	STAT3	9606.ENSP00000254301	9606.ENSP00000264657	0	0	0	0	0.055	0	0	0.440	0.449
LGALS3	MET	9606.ENSP00000254301	9606.ENSP00000317272	0	0	0	0	0.073	0	0	0.523	0.538
LGALS3	TGFBR2	9606.ENSP00000254301	9606.ENSP00000351905	0	0	0	0	0.146	0	0	0.512	0.565
LGALS3	MMP1	9606.ENSP00000254301	9606.ENSP00000322788	0	0	0	0	0.099	0	0	0.587	0.612
LGALS3	SRC	9606.ENSP00000254301	9606.ENSP00000362680	0	0	0	0	0.103	0	0	0.610	0.635
LGALS3	PPARG	9606.ENSP00000254301	9606.ENSP00000287820	0	0	0	0	0.100	0.047	0	0.655	0.678
LGALS3	MMP9	9606.ENSP00000254301	9606.ENSP00000361405	0	0	0	0	0.115	0	0	0.809	0.824
LGALS3	TLR4	9606.ENSP00000254301	9606.ENSP00000363089	0	0	0	0	0.121	0	0	0.932	0.938
MAP2K1	MAPK1	9606.ENSP00000302486	9606.ENSP00000215832	0	0	0	0.595	0.152	0.929	0.900	0.950	0.999
MAP2K1	MMP2	9606.ENSP00000302486	9606.ENSP00000219070	0	0	0	0	0.086	0	0	0.423	0.450
MAP2K1	MAPK14	9606.ENSP00000302486	9606.ENSP00000229795	0	0	0	0.629	0.094	0.322	0.900	0.579	0.970
MAP2K1	MDM2	9606.ENSP00000302486	9606.ENSP00000258149	0	0	0	0	0	0	0	0.613	0.613
MAP2K1	STAT3	9606.ENSP00000302486	9606.ENSP00000264657	0	0	0	0	0.105	0	0	0.645	0.669
MAP2K1	PPARG	9606.ENSP00000302486	9606.ENSP00000287820	0	0	0	0	0.051	0.518	0	0.625	0.813
MAP2K1	TERT	9606.ENSP00000302486	9606.ENSP00000309572	0	0	0	0	0	0	0	0.416	0.416
MAP2K1	PTGS2	9606.ENSP00000302486	9606.ENSP00000356438	0	0	0	0	0.048	0	0	0.447	0.451
MAP2K1	PPARA	9606.ENSP00000302486	9606.ENSP00000385523	0	0	0	0	0.051	0.057	0	0.438	0.453
MAP2K1	TLR4	9606.ENSP00000302486	9606.ENSP00000363089	0	0	0	0	0.090	0.045	0	0.436	0.467
MAP2K1	STAT1	9606.ENSP00000302486	9606.ENSP00000354394	0	0	0	0	0.089	0	0	0.449	0.477
MAP2K1	PLAU	9606.ENSP00000302486	9606.ENSP00000361850	0	0	0	0	0.092	0.249	0	0.325	0.500
MAP2K1	NOTCH1	9606.ENSP00000302486	9606.ENSP00000498587	0	0	0	0	0.044	0.051	0	0.502	0.509
MAP2K1	MMP9	9606.ENSP00000302486	9606.ENSP00000361405	0	0	0	0	0.087	0	0	0.519	0.542
MAP2K1	PARP1	9606.ENSP00000302486	9606.ENSP00000355759	0	0	0	0	0.054	0	0	0.541	0.547
MAP2K1	SRC	9606.ENSP00000302486	9606.ENSP00000362680	0	0	0	0.590	0.048	0.234	0.400	0.585	0.794
MAP2K1	PTPN11	9606.ENSP00000302486	9606.ENSP00000489597	0	0	0	0	0.074	0.321	0.400	0.832	0.928
MAP2K1	PRKACA	9606.ENSP00000302486	9606.ENSP00000309591	0	0	0.096	0.655	0.060	0.091	0.900	0.232	0.929
MAP2K1	MAPK8	9606.ENSP00000302486	9606.ENSP00000378974	0	0	0	0.591	0.067	0	0.900	0.353	0.934
MAPK1	MMP2	9606.ENSP00000215832	9606.ENSP00000219070	0	0	0	0	0.047	0	0	0.404	0.408
MAPK1	RXRA	9606.ENSP00000215832	9606.ENSP00000419692	0	0	0	0	0.047	0.292	0	0.242	0.444
MAPK1	NOTCH1	9606.ENSP00000215832	9606.ENSP00000498587	0	0	0	0	0.087	0.311	0	0.384	0.579
MAPK1	TLR4	9606.ENSP00000215832	9606.ENSP00000363089	0	0	0	0	0.122	0.041	0	0.570	0.606
MAPK1	PARP1	9606.ENSP00000215832	9606.ENSP00000355759	0	0	0	0	0.095	0.292	0	0.438	0.609
MAPK1	MDM2	9606.ENSP00000215832	9606.ENSP00000258149	0	0	0	0	0.049	0.050	0	0.629	0.635
MAPK1	MMP9	9606.ENSP00000215832	9606.ENSP00000361405	0	0	0	0	0.104	0	0	0.661	0.684
MAPK1	PPARG	9606.ENSP00000215832	9606.ENSP00000287820	0	0	0	0	0	0.510	0	0.483	0.736
MAPK1	MAPK8	9606.ENSP00000215832	9606.ENSP00000378974	0	0	0.066	0.882	0.079	0	0.400	0.568	0.747
MAPK1	PTGS2	9606.ENSP00000215832	9606.ENSP00000356438	0	0	0	0	0.106	0.052	0	0.762	0.780
MAPK1	PRKACA	9606.ENSP00000215832	9606.ENSP00000309591	0	0	0	0.610	0.083	0.098	0.900	0.249	0.929
MAPK1	SRC	9606.ENSP00000215832	9606.ENSP00000362680	0	0	0	0.623	0.065	0.342	0.500	0.805	0.932
MAPK1	STAT1	9606.ENSP00000215832	9606.ENSP00000354394	0	0	0	0	0.090	0.091	0.900	0.471	0.950
MAPK1	PTPN11	9606.ENSP00000215832	9606.ENSP00000489597	0	0	0	0	0.079	0.145	0.900	0.500	0.955
MAPK1	MAPK14	9606.ENSP00000215832	9606.ENSP00000229795	0	0	0.067	0.924	0.342	0.816	0.900	0.677	0.995
MAPK1	STAT3	9606.ENSP00000215832	9606.ENSP00000264657	0	0	0	0	0.060	0.926	0	0.950	0.996
MAPK14	PARP1	9606.ENSP00000229795	9606.ENSP00000355759	0	0	0	0	0.062	0	0	0.409	0.422
MAPK14	PPARG	9606.ENSP00000229795	9606.ENSP00000287820	0	0	0	0	0.042	0	0	0.484	0.484
MAPK14	PTPN11	9606.ENSP00000229795	9606.ENSP00000489597	0	0	0	0	0.052	0.284	0	0.306	0.489
MAPK14	TGFBR2	9606.ENSP00000229795	9606.ENSP00000351905	0	0	0	0.571	0.122	0.110	0	0.417	0.505
MAPK14	MMP9	9606.ENSP00000229795	9606.ENSP00000361405	0	0	0	0	0.105	0	0	0.498	0.532
MAPK14	NOTCH1	9606.ENSP00000229795	9606.ENSP00000498587	0	0	0	0	0.111	0.068	0	0.495	0.545
MAPK14	STAT3	9606.ENSP00000229795	9606.ENSP00000264657	0	0	0	0	0.125	0	0	0.691	0.718
MAPK14	TGFBR1	9606.ENSP00000229795	9606.ENSP00000447297	0	0	0	0	0.122	0.342	0	0.619	0.761
MAPK14	TLR4	9606.ENSP00000229795	9606.ENSP00000363089	0	0	0	0	0.167	0.041	0	0.726	0.762
MAPK14	PTGS2	9606.ENSP00000229795	9606.ENSP00000356438	0	0	0	0	0.109	0.045	0	0.756	0.774
MAPK14	STAT1	9606.ENSP00000229795	9606.ENSP00000354394	0	0	0	0	0.100	0	0	0.768	0.783
MAPK14	SRC	9606.ENSP00000229795	9606.ENSP00000362680	0	0	0	0.625	0.087	0.110	0.500	0.605	0.818
MAPK14	MAPK8	9606.ENSP00000229795	9606.ENSP00000378974	0	0	0.061	0.922	0.110	0.292	0.900	0.366	0.955
MAPK8	MMP2	9606.ENSP00000378974	9606.ENSP00000219070	0	0	0	0	0	0	0	0.512	0.512
MAPK8	MDM2	9606.ENSP00000378974	9606.ENSP00000258149	0	0	0	0	0.070	0	0	0.392	0.410
MAPK8	STAT3	9606.ENSP00000378974	9606.ENSP00000264657	0	0	0	0	0.044	0.625	0	0.745	0.900
MAPK8	PPARG	9606.ENSP00000378974	9606.ENSP00000287820	0	0	0	0	0	0	0	0.505	0.505
MAPK8	NOS3	9606.ENSP00000378974	9606.ENSP00000297494	0	0	0	0	0	0	0	0.412	0.412
MAPK8	STAT1	9606.ENSP00000378974	9606.ENSP00000354394	0	0	0	0	0.047	0	0	0.493	0.496
MAPK8	PARP1	9606.ENSP00000378974	9606.ENSP00000355759	0	0	0	0	0.044	0	0	0.527	0.528
MAPK8	PTGS2	9606.ENSP00000378974	9606.ENSP00000356438	0	0	0	0	0.086	0	0	0.583	0.602
MAPK8	XIAP	9606.ENSP00000378974	9606.ENSP00000360242	0	0	0	0	0.060	0	0	0.473	0.483
MAPK8	MMP9	9606.ENSP00000378974	9606.ENSP00000361405	0	0	0	0	0	0	0	0.735	0.735
MAPK8	SRC	9606.ENSP00000378974	9606.ENSP00000362680	0	0	0	0.576	0.054	0.094	0.900	0.578	0.959
MAPK8	TLR4	9606.ENSP00000378974	9606.ENSP00000363089	0	0	0	0	0	0.091	0	0.594	0.615
MAPK8	PPARA	9606.ENSP00000378974	9606.ENSP00000385523	0	0	0	0	0.045	0	0	0.418	0.420
MAPK8	TGFBR1	9606.ENSP00000378974	9606.ENSP00000447297	0	0	0	0	0.092	0.088	0	0.370	0.433
MDM2	MMP2	9606.ENSP00000258149	9606.ENSP00000219070	0	0	0	0	0	0	0	0.400	0.400
MDM2	PTGS2	9606.ENSP00000258149	9606.ENSP00000356438	0	0	0	0	0.051	0.095	0	0.399	0.439
MDM2	MET	9606.ENSP00000258149	9606.ENSP00000317272	0	0	0	0	0	0.050	0	0.455	0.460
